LidarMCplusplus.cpp output file:
Radius(m),0.15
FOV(rad),0.174533
a(m^-1),0.247962
b(m^-1),0.508313
c(m^-1),0.756275
Junge,4
bulk ref index,(1.05,0.006)
#photons,10000000
distance,signal,co,cross,nScat,angleDet
0.59533,0.451755,0.27463,0.177125,4,0.00760789
0.152867,0.672127,0.671812,0.000314624,2,0.117048
4.49611,0.137169,0.00202422,0.135145,10,0.141842
1.99427,0.303637,0.21178,0.0918571,6,0.110812
0.198247,0.672127,0.671698,0.000429154,2,0.0615431
0.534742,0.672127,0.671437,0.000689813,2,0.152572
0.438365,0.672127,0.671,0.00112675,2,0.146153
1.88829,0.303637,0.105577,0.198059,6,0.0865607
1.65453,0.451755,0.332577,0.119177,4,0.0699318
0.309034,0.672127,0.671296,0.000830818,2,0.0862362
0.524412,0.451755,0.0179927,0.433762,4,0.174255
2.75142,0.672127,0.672127,1.48445e-08,2,0.00622552
1.07534,0.451755,0.432007,0.0197476,4,0.147527
0.680329,0.672127,0.67189,0.000237105,2,0.138634
0.368269,0.303637,0.234615,0.0690212,6,0.169648
0.22807,0.672127,0.672039,8.83623e-05,2,0.0965673
0.44429,0.451755,0.0741805,0.377574,4,0.0719089
4.06567,0.0188154,0.000120554,0.0186949,20,0.0127596
1.02712,0.303637,0.302941,0.000695994,6,0.0443242
1.81153,0.137169,0.093643,0.0435263,10,0.0446473
2.42392,0.303637,0.143469,0.160168,6,0.082473
5.07497,0.0416496,0.0408781,0.000771491,16,0.120812
0.310894,0.672127,0.671154,0.000973042,2,0.161563
1.63678,0.451755,0.088253,0.363502,4,0.115905
0.34462,0.672127,0.67211,1.72292e-05,2,0.0690438
2.26895,0.204082,0.142692,0.0613907,8,0.0576125
4.98998,0.0921952,0.0597764,0.0324189,12,0.0996072
1.37601,0.303637,0.296271,0.00736549,6,0.04131
1.35668,0.451755,0.230481,0.221273,4,0.0688248
1.02141,0.672127,0.671575,0.000551997,2,0.0788574
0.0551406,0.672127,0.671821,0.000305914,2,0.0932613
0.266977,0.672127,0.671419,0.000708411,2,0.112685
0.841828,0.672127,0.672019,0.000108086,2,0.0960754
0.0744168,0.672127,0.671435,0.000691598,2,0.0888347
0.812771,0.303637,0.0698394,0.233797,6,0.0995113
0.171734,0.451755,0.448591,0.0031639,4,0.0943698
2.22881,0.0921952,0.0499081,0.0422871,12,0.0903993
3.42107,0.0921952,0.091623,0.000572205,12,0.0326949
0.777139,0.672127,0.671548,0.000579103,2,0.170697
1.85253,0.303637,0.285254,0.0183822,6,0.111803
0.363848,0.672127,0.671445,0.000681852,2,0.106779
4.04434,0.0416496,0.00656349,0.0350861,16,0.1725
0.473381,0.451755,0.183795,0.26796,4,0.163062
0.366052,0.672127,0.671323,0.000803629,2,0.172142
0.584679,0.672127,0.672019,0.000107756,2,0.0660178
0.14087,0.672127,0.671218,0.000909495,2,0.160965
0.950255,0.672127,0.671321,0.000806303,2,0.15185
2.01339,0.303637,0.245312,0.0583242,6,0.0195478
1.68037,0.204082,0.000522716,0.20356,8,0.148459
0.594642,0.672127,0.672037,9.0001e-05,2,0.0663365
0.696085,0.672127,0.671883,0.00024405,2,0.137898
0.973673,0.672127,0.670978,0.00114866,2,0.14642
0.908012,0.303637,0.296855,0.00678133,6,0.0166352
0.945834,0.672127,0.671676,0.000451384,2,0.115583
0.417086,0.451755,0.337271,0.114484,4,0.16935
0.146802,0.672127,0.670932,0.00119553,2,0.147394
0.650345,0.672127,0.671285,0.000842231,2,0.0345763
0.696971,0.672127,0.671396,0.000731295,2,0.0810769
1.55519,0.303637,0.250377,0.0532592,6,0.0840567
0.858541,0.303637,0.163064,0.140572,6,0.161509
0.786293,0.672127,0.672111,1.56831e-05,2,0.0695603
3.32223,0.303637,0.000669209,0.302967,6,0.0843921
1.15669,0.672127,0.671531,0.000595806,2,0.105799
2.38489,0.0921952,0.00539902,0.0867962,12,0.0259932
0.226515,0.672127,0.670972,0.00115463,2,0.0417268
0.120094,0.672127,0.671104,0.0010232,2,0.162225
0.727785,0.451755,0.394286,0.0574685,4,0.0573482
1.30113,0.672127,0.67155,0.000577056,2,0.0301269
0.710572,0.303637,0.200063,0.103573,6,0.0980653
1.26414,0.672127,0.671995,0.000132025,2,0.0955929
0.653951,0.451755,0.0592927,0.392462,4,0.110035
1.31654,0.451755,0.109649,0.342106,4,0.0645458
0.251648,0.672127,0.671529,0.000598221,2,0.126905
0.510731,0.672127,0.671478,0.000649537,2,0.127484
0.681,0.451755,0.402931,0.0488234,4,0.130107
1.18802,0.137169,0.0767958,0.0603736,10,0.105279
0.651219,0.672127,0.6716,0.000527259,2,0.16889
0.450566,0.672127,0.671312,0.000815534,2,0.166141
0.354774,0.672127,0.670861,0.00126632,2,0.0497742
1.77508,0.303637,0.263342,0.0402946,6,0.0751773
1.52048,0.303637,0.297653,0.00598387,6,0.160521
0.350555,0.451755,0.438072,0.0136829,4,0.168421
0.80209,0.672127,0.671423,0.000704536,2,0.112744
0.759433,0.303637,0.10638,0.197257,6,0.167589
0.808395,0.451755,0.433167,0.0185877,4,0.0545267
1.02723,0.672127,0.671947,0.000180157,2,0.064745
0.253963,0.672127,0.671122,0.00100465,2,0.0384535
0.0869856,0.672127,0.67191,0.000217019,2,0.0641813
1.00735,0.451755,0.289521,0.162234,4,0.00962367
1.00366,0.451755,0.449289,0.00246575,4,0.173089
0.877803,0.204082,0.0497033,0.154379,8,0.0786787
0.925994,0.451755,0.400634,0.0511212,4,0.135426
1.11714,0.672127,0.671081,0.00104581,2,0.0538796
0.594549,0.672127,0.671895,0.000231935,2,0.101934
0.748343,0.451755,0.0219286,0.429826,4,0.0417957
0.769356,0.672127,0.671707,0.000419933,2,0.13533
0.164516,0.672127,0.671277,0.000850317,2,0.083928
0.111224,0.672127,0.671197,0.000929858,2,0.165181
0.925754,0.204082,0.093708,0.110374,8,0.12736
3.07847,0.137169,0.117759,0.0194104,10,0.124323
0.405831,0.672127,0.670876,0.00125149,2,0.0450457
0.464935,0.451755,0.268535,0.18322,4,0.0339988
0.168508,0.672127,0.670841,0.00128583,2,0.0460603
5.01058,0.0416496,0.00846831,0.0331813,16,0.0845127
1.38424,0.672127,0.671365,0.000762288,2,0.108249
0.0619914,0.672127,0.671501,0.000626231,2,0.158945
0.230667,0.672127,0.671868,0.000259523,2,0.102258
1.55419,0.303637,0.240286,0.0633504,6,0.0987171
1.10916,0.451755,0.0178226,0.433932,4,0.104731
2.86691,0.0279938,0.0279471,4.67096e-05,18,0.118755
4.72236,0.303637,0.057135,0.246502,6,0.0501062
0.0905677,0.672127,0.671197,0.000930093,2,0.144607
0.942714,0.451755,0.00178387,0.449971,4,0.148154
1.23846,0.137169,0.0957465,0.0414228,10,0.0449487
2.30042,0.204082,0.146545,0.0575373,8,0.0506996
0.753538,0.451755,0.451265,0.000489778,4,0.0819278
0.0449471,0.672127,0.671845,0.000282308,2,0.139854
0.766186,0.672127,0.671371,0.000755907,2,0.171897
1.00708,0.303637,0.232028,0.0716089,6,0.128002
1.44468,0.204082,0.200852,0.00323062,8,0.0678702
2.11939,0.204082,0.104943,0.0991395,8,0.0510235
0.6959,0.303637,0.10271,0.200927,6,0.0407944
0.263049,0.303637,0.0167325,0.286904,6,0.155374
2.85336,0.204082,0.196516,0.00756646,8,0.10996
0.0621397,0.672127,0.671866,0.000261247,2,0.137406
3.11386,0.303637,0.0259703,0.277666,6,0.05119
0.647159,0.451755,0.045636,0.406119,4,0.0384794
0.330904,0.303637,0.28584,0.0177963,6,0.173128
2.12378,0.204082,0.0482421,0.15584,8,0.153474
5.83351,0.0416496,0.0316672,0.00998245,16,0.052177
0.549606,0.672127,0.670865,0.001262,2,0.0502577
1.00849,0.451755,0.205652,0.246103,4,0.0771392
0.196732,0.672127,0.671462,0.000664975,2,0.0802012
6.03685,0.0619669,0.00711057,0.0548563,14,0.101161
1.09073,0.204082,0.0581243,0.145958,8,0.0498488
3.31881,0.137169,0.000452619,0.136717,10,0.0418298
1.91781,0.451755,0.152597,0.299158,4,0.0508396
0.672012,0.137169,0.0322666,0.104903,10,0.0519384
1.747,0.137169,0.104556,0.0326136,10,0.156541
0.731104,0.303637,0.289466,0.0141711,6,0.100598
0.11786,0.672127,0.671354,0.000772793,2,0.111418
0.93506,0.672127,0.671146,0.000980638,2,0.150684
1.60072,0.672127,0.67113,0.000996901,2,0.0374662
2.3644,0.672127,0.670843,0.00128415,2,0.0460044
0.0792728,0.672127,0.671696,0.000430733,2,0.0918416
2.9205,0.451755,0.348426,0.103329,4,0.0195078
2.65453,0.0416496,0.0411467,0.000502932,16,0.1326
0.0831176,0.451755,0.450682,0.00107244,4,0.080069
0.432734,0.672127,0.670894,0.00123358,2,0.0445893
2.53135,0.303637,0.195703,0.107934,6,0.148981
1.34864,0.204082,0.0844347,0.119648,8,0.0622009
1.32619,0.451755,0.340173,0.111582,4,0.126168
0.242146,0.672127,0.671744,0.000383389,2,0.0923742
1.84585,0.672127,0.67131,0.000816675,2,0.0342419
0.231973,0.672127,0.671379,0.000747927,2,0.152208
0.935633,0.303637,0.058443,0.245194,6,0.130597
1.34729,0.303637,0.122548,0.181089,6,0.138545
1.53731,0.204082,0.0227401,0.181342,8,0.107017
0.812607,0.672127,0.671681,0.000445614,2,0.0775031
0.961261,0.672127,0.671475,0.000652392,2,0.113367
1.01446,0.451755,0.00713946,0.444615,4,0.120647
0.254029,0.672127,0.671877,0.000250483,2,0.137679
